"name","position","perf.index","std.w","std.sv","std.k","std.era","std.whip","std.r","std.hr","std.rbi","std.sb","std.obp","std.w.obp","w","sv","k","era","whip","r","hr","rbi","sb","obp","w.obp"
"203","Chris Archer","SP",11.0374035672501,4.3599129191444,-0.036909560283025,4.5452531000644,1.54411176249941,1.27061005151413,NA,NA,NA,NA,NA,NA,11,0,161.333333333333,3.54333333333333,1.27,NA,NA,NA,NA,NA,NA
"204","C.J. Wilson","SP",11.0190700288425,4.65121834821344,-0.036909560283025,4.30569206182199,0.866807749590126,0.691310495959583,NA,NA,NA,NA,NA,NA,11.6666666666667,0,153.666666666667,4.1,1.38,NA,NA,NA,NA,NA,NA
"205","A.J. Burnett","SP",11.0166197722514,4.3599129191444,-0.036909560283025,4.56608449469417,1.12231764667566,0.989737539730106,NA,NA,NA,NA,NA,NA,11,0,162,3.89,1.32333333333333,NA,NA,NA,NA,NA,NA
"206","Jacob deGrom","SP",10.9934421735592,4.21426020460989,-0.036909560283025,4.63899437589838,1.66172742941179,1.62170069124416,NA,NA,NA,NA,NA,NA,10.6666666666667,0,164.333333333333,3.44666666666667,1.20333333333333,NA,NA,NA,NA,NA,NA
"207","Homer Bailey","SP",10.957957513736,4.21426020460989,-0.036909560283025,4.58691588932394,1.5278889118908,1.69191881919016,NA,NA,NA,NA,NA,NA,10.6666666666667,0,162.666666666667,3.55666666666667,1.19,NA,NA,NA,NA,NA,NA
"208","Wily Peralta","SP",10.9157505407816,4.65121834821344,-0.036909560283025,4.17028799672846,1.00064626711112,0.866855815824596,NA,NA,NA,NA,NA,NA,11.6666666666667,0,149.333333333333,3.99,1.34666666666667,NA,NA,NA,NA,NA,NA
"209","Garrett Richards","SP",10.8545876408896,4.50556563367892,-0.036909560283025,4.23278218061778,1.92129303914948,1.65680975521716,NA,NA,NA,NA,NA,NA,11.3333333333333,0,151.333333333333,3.23333333333333,1.19666666666667,NA,NA,NA,NA,NA,NA
"210","Doug Fister","SP",10.6793947957391,4.94252377728247,-0.036909560283025,3.56617755246502,1.77528738367203,1.67436428720366,NA,NA,NA,NA,NA,NA,12.3333333333333,0,130,3.35333333333333,1.19333333333333,NA,NA,NA,NA,NA,NA
"211","Shelby Miller","SP",10.6273705912596,4.06860749007537,-0.036909560283025,4.45151182423041,1.32915899193538,1.32327364747363,NA,NA,NA,NA,NA,NA,10.3333333333333,0,158.333333333333,3.72,1.26,NA,NA,NA,NA,NA,NA
"212","Anibal Sanchez","SP",10.5906413263976,4.50556563367892,-0.036909560283025,4.00363683969027,1.60089173962952,1.67436428720366,NA,NA,NA,NA,NA,NA,11.3333333333333,0,144,3.49666666666667,1.19333333333333,NA,NA,NA,NA,NA,NA
"213","Trevor Bauer","SP",10.5801727083901,3.77730206100633,-0.036909560283025,4.75356704636214,0.781637783894948,0.849301283838096,NA,NA,NA,NA,NA,NA,9.66666666666667,0,168,4.17,1.35,NA,NA,NA,NA,NA,NA
"214","Yovani Gallardo","SP",10.574662785351,4.3599129191444,-0.036909560283025,4.11820951015403,0.814083485112159,0.937073943770602,NA,NA,NA,NA,NA,NA,11,0,147.666666666667,4.14333333333333,1.33333333333333,NA,NA,NA,NA,NA,NA
"215","Jed Lowrie","SS",10.4696494968513,NA,NA,NA,NA,NA,3.04201658001919,2.31644379437703,3.10133141633508,0.450029402595316,1.8687460182383,1.55982830352472,NA,NA,NA,NA,NA,55.3333333333333,11,57,2.33333333333333,0.326666666666667,1.55982830352472
"216","Ervin Santana","SP",10.4640939016491,4.06860749007537,-0.036909560283025,4.29527636450711,0.680244967591164,1.04240113568961,NA,NA,NA,NA,NA,NA,10.3333333333333,0,153.333333333333,4.25333333333333,1.31333333333333,NA,NA,NA,NA,NA,NA
"217","Derek Norris","C",10.4463530892587,NA,NA,NA,NA,NA,2.79952695225496,2.7101656646433,3.00152342709811,0.739751265251788,2.18405115363176,1.19538578001053,NA,NA,NA,NA,NA,51.3333333333333,12.6666666666667,55.3333333333333,3.33333333333333,0.340666666666667,1.19538578001053
"218","Wilin Rosario","C",10.4238974671326,NA,NA,NA,NA,NA,2.7389045453139,3.65509815328236,3.0214850249455,0.353455448376492,1.50089002694594,0.654954295214359,NA,NA,NA,NA,NA,50.3333333333333,16.6666666666667,55.6666666666667,2,0.310333333333333,0.654954295214359
"219","Yasmani Grandal","C",10.414215612431,NA,NA,NA,NA,NA,2.96118670409778,3.10388753490957,3.14125461202987,0.160307539938844,2.28164560030117,1.04757922145494,NA,NA,NA,NA,NA,54,14.3333333333333,57.6666666666667,1.33333333333333,0.345,1.04757922145494
"220","Derek Holland","SP",10.413425966916,4.21426020460989,-0.036909560283025,4.10779381283914,1.19126476176224,1.35838271144664,NA,NA,NA,NA,NA,NA,10.6666666666667,0,147.333333333333,3.83333333333333,1.25333333333333,NA,NA,NA,NA,NA,NA
"221","Carlos Carrasco","RP",10.359381139062,3.92295477554085,-0.036909560283025,4.35777054839643,1.63333744084674,1.72702788316317,NA,NA,NA,NA,NA,NA,10,0,155.333333333333,3.47,1.18333333333333,NA,NA,NA,NA,NA,NA
"222","Scott Kazmir","SP",10.3192456848045,4.3599129191444,-0.036909560283025,3.88906416922651,1.38999468171765,1.42860083939264,NA,NA,NA,NA,NA,NA,11,0,140.333333333333,3.67,1.24,NA,NA,NA,NA,NA,NA
"223","Wei-Yin Chen","SP",10.2905186977829,4.50556563367892,-0.036909560283025,3.69116592024366,1.02903625567618,1.39349177541964,NA,NA,NA,NA,NA,NA,11.3333333333333,0,134,3.96666666666667,1.24666666666667,NA,NA,NA,NA,NA,NA
"224","Jake Odorizzi","SP",10.2781767677023,3.92295477554085,-0.036909560283025,4.31610775913688,1.00064626711112,1.20039192356812,NA,NA,NA,NA,NA,NA,10,0,154,3.99,1.28333333333333,NA,NA,NA,NA,NA,NA
"225","Mike Leake","SP",10.2239731500461,4.21426020460989,-0.036909560283025,3.85781707728185,1.18720904911008,1.41104630740614,NA,NA,NA,NA,NA,NA,10.6666666666667,0,139.333333333333,3.83666666666667,1.24333333333333,NA,NA,NA,NA,NA,NA
"226","Mike Fiers","RP",10.2115019428259,4.06860749007537,-0.036909560283025,4.10779381283914,1.30888042867463,1.77969147912267,NA,NA,NA,NA,NA,NA,10.3333333333333,0,147.333333333333,3.73666666666667,1.17333333333333,NA,NA,NA,NA,NA,NA
"227","Yadier Molina","C",10.211470804368,NA,NA,NA,NA,NA,2.88035682817637,2.15895504627052,3.16121620987726,0.643177311032964,2.10897850234761,1.36776540901091,NA,NA,NA,NA,NA,52.6666666666667,10.3333333333333,58,3,0.337333333333333,1.36776540901091
"228","Brandon McCarthy","SP",10.2007216769515,4.21426020460989,-0.036909560283025,3.88906416922651,1.39810610702196,1.70947335117667,NA,NA,NA,NA,NA,NA,10.6666666666667,0,140.333333333333,3.66333333333333,1.18666666666667,NA,NA,NA,NA,NA,NA
"229","Aroldis Chapman","RP",10.1708062080121,1.44685862845406,4.17834313871719,2.84749443773781,3.5881909391837,2.97339965420477,NA,NA,NA,NA,NA,NA,4.33333333333333,36,107,1.86333333333333,0.946666666666667,NA,NA,NA,NA,NA,NA
"230","Drew Smyly","SP",10.0817604532682,4.06860749007537,-0.036909560283025,3.94114265580095,1.80367737223709,1.83235507508217,NA,NA,NA,NA,NA,NA,10.3333333333333,0,142,3.33,1.16333333333333,NA,NA,NA,NA,NA,NA
"231","Mat Latos","SP",10.0768001861312,4.06860749007537,-0.036909560283025,3.87864847191163,1.49949892332574,1.48126443535215,NA,NA,NA,NA,NA,NA,10.3333333333333,0,140,3.58,1.23,NA,NA,NA,NA,NA,NA
"232","Kevin Gausman","SP",10.0539423831984,4.21426020460989,-0.036909560283025,3.80573859070742,1.13448478463212,1.21794645555462,NA,NA,NA,NA,NA,NA,10.6666666666667,0,137.666666666667,3.88,1.28,NA,NA,NA,NA,NA,NA
"233","Mike Minor","SP",9.98245403654942,3.92295477554085,-0.036909560283025,3.9828054450605,1.18720904911008,1.48126443535215,NA,NA,NA,NA,NA,NA,10,0,143.333333333333,3.83666666666667,1.23,NA,NA,NA,NA,NA,NA
"234","C.J. Cron","DH",9.8651347923831,NA,NA,NA,NA,NA,2.63786720041213,3.41886503112259,2.86179224216635,0.160307539938844,1.26816480796505,0.78630277874317,NA,NA,NA,NA,NA,48.6666666666667,15.6666666666667,53,1.33333333333333,0.3,0.78630277874317
"235","Kenley Jansen","RP",9.83284921557382,1.30120591391954,4.2954334914672,2.57668630755075,3.04878115644756,2.88562699427226,NA,NA,NA,NA,NA,NA,4,37,98.3333333333333,2.30666666666667,0.963333333333333,NA,NA,NA,NA,NA,NA
"236","Jake Peavy","SP",9.82233733218032,3.92295477554085,-0.036909560283025,3.79532289339253,1.45083037149992,1.60414615925766,NA,NA,NA,NA,NA,NA,10,0,137.333333333333,3.62,1.20666666666667,NA,NA,NA,NA,NA,NA
"237","Kyle Lohse","SP",9.77082144143485,4.21426020460989,-0.036909560283025,3.45160488200126,1.01686911771973,1.42860083939264,NA,NA,NA,NA,NA,NA,10.6666666666667,0,126.333333333333,3.97666666666667,1.24,NA,NA,NA,NA,NA,NA
"238","Justin Masterson","SP",9.76495303616323,4.06860749007537,-0.036909560283025,3.72241301218832,0.753247795329889,0.673755963973081,NA,NA,NA,NA,NA,NA,10.3333333333333,0,135,4.19333333333333,1.38333333333333,NA,NA,NA,NA,NA,NA
"239","Jason Hammel","SP",9.66714683989323,3.77730206100633,-0.036909560283025,3.84740137996697,1.17504191115363,1.35838271144664,NA,NA,NA,NA,NA,NA,9.66666666666667,0,139,3.84666666666667,1.25333333333333,NA,NA,NA,NA,NA,NA
"240","Craig Kimbrel","RP",9.61989056165533,1.15555319938503,4.2368883150922,2.55585491292097,3.42190672044549,2.93829059023176,NA,NA,NA,NA,NA,NA,3.66666666666667,36.5,97.6666666666667,2,0.953333333333333,NA,NA,NA,NA,NA,NA
"241","Clay Buchholz","SP",9.60827034636752,4.06860749007537,-0.036909560283025,3.51409906589058,0.923587726720247,1.11261926363562,NA,NA,NA,NA,NA,NA,10.3333333333333,0,128.333333333333,4.05333333333333,1.3,NA,NA,NA,NA,NA,NA
"242","Travis Snider","OF",9.60637766177922,NA,NA,NA,NA,NA,2.63786720041213,2.78891003869656,2.80190744862417,0.643177311032964,1.96634046490771,0.734515663013395,NA,NA,NA,NA,NA,48.6666666666667,13,52,3,0.331,0.734515663013395
"243","Matt Cain","SP",9.59132961017667,3.77730206100633,-0.036909560283025,3.74324440681809,1.38188325641335,1.60414615925766,NA,NA,NA,NA,NA,NA,9.66666666666667,0,135.666666666667,3.67666666666667,1.20666666666667,NA,NA,NA,NA,NA,NA
"244","Trevor Rosenthal","RP",9.57080631372917,1.30120591391954,4.41252384421721,2.32670957199346,2.53370564962434,2.04300945892019,NA,NA,NA,NA,NA,NA,4,38,90.3333333333333,2.73,1.12333333333333,NA,NA,NA,NA,NA,NA
"245","CC Sabathia","SP",9.5483023233829,3.77730206100633,-0.036909560283025,3.76407580144787,0.818139197764311,1.34082817946014,NA,NA,NA,NA,NA,NA,9.66666666666667,0,136.333333333333,4.14,1.25666666666667,NA,NA,NA,NA,NA,NA
"246","Matt Garza","SP",9.53583243277925,3.63164934647182,-0.036909560283025,3.84740137996697,1.12231764667566,1.34082817946014,NA,NA,NA,NA,NA,NA,9.33333333333333,0,139,3.89,1.25666666666667,NA,NA,NA,NA,NA,NA
"247","Andrew Cashner","SP",9.51097199121405,3.77730206100633,-0.036909560283025,3.63908743366922,1.72256311919407,1.67436428720366,NA,NA,NA,NA,NA,NA,9.66666666666667,0,132.333333333333,3.39666666666667,1.19333333333333,NA,NA,NA,NA,NA,NA
"248","Greg Holland","RP",9.41742272061031,1.15555319938503,4.3539786678422,2.31629387467857,3.08933828296908,2.63986354646124,NA,NA,NA,NA,NA,NA,3.66666666666667,37.5,90,2.27333333333333,1.01,NA,NA,NA,NA,NA,NA
"249","James Paxton","SP",9.39861112835746,3.92295477554085,-0.036909560283025,3.48285197394592,1.35754898050044,1.13017379562212,NA,NA,NA,NA,NA,NA,10,0,127.333333333333,3.69666666666667,1.29666666666667,NA,NA,NA,NA,NA,NA
"250","Cody Allen","RP",9.25254256102891,1.30120591391954,4.41252384421721,2.1288113230106,2.26602861458235,1.79724601110917,NA,NA,NA,NA,NA,NA,4,38,84,2.95,1.17,NA,NA,NA,NA,NA,NA
"251","Nathan Eovaldi","SP",9.25166096049597,3.77730206100633,-0.036909560283025,3.45160488200126,0.664022116982558,1.04240113568961,NA,NA,NA,NA,NA,NA,9.66666666666667,0,126.333333333333,4.26666666666667,1.31333333333333,NA,NA,NA,NA,NA,NA
"252","Miguel Montero","C",9.18855970184303,NA,NA,NA,NA,NA,2.69848960735319,2.31644379437703,2.82186904647157,-0.0328403684988034,2.17654388850335,1.38459762214005,NA,NA,NA,NA,NA,49.6666666666667,11,52.3333333333333,0.666666666666667,0.340333333333333,1.38459762214005
"253","Michael Wacha","SP",9.1813609453628,3.63164934647182,-0.036909560283025,3.54534615783524,1.77123167101988,1.67436428720366,NA,NA,NA,NA,NA,NA,9.33333333333333,0,129.333333333333,3.35666666666667,1.19333333333333,NA,NA,NA,NA,NA,NA
"254","David Robertson","RP",8.992460859685,1.15555319938503,4.2954334914672,2.17047411227015,2.28630717784311,2.0956730548797,NA,NA,NA,NA,NA,NA,3.66666666666667,37,85.3333333333333,2.93333333333333,1.11333333333333,NA,NA,NA,NA,NA,NA
"255","Steve Cishek","RP",8.96890254078513,1.44685862845406,4.2954334914672,1.82675610087888,2.37958856884259,1.86746413905518,NA,NA,NA,NA,NA,NA,4.33333333333333,37,74.3333333333333,2.85666666666667,1.15666666666667,NA,NA,NA,NA,NA,NA
"256","Edinson Volquez","SP",8.94507390465113,3.4859966319373,-0.036909560283025,3.49326767126081,0.526127886809412,0.585983304040574,NA,NA,NA,NA,NA,NA,9,0,127.666666666667,4.38,1.4,NA,NA,NA,NA,NA,NA
"257","Koji Uehara","RP",8.93671154365008,1.59251134298858,4.00270760959218,1.80592470624911,2.77704840875342,3.07872684612378,NA,NA,NA,NA,NA,NA,4.66666666666667,34.5,73.6666666666667,2.53,0.926666666666667,NA,NA,NA,NA,NA,NA
"258","Henderson Alvarez","SP",8.86954274902791,4.06860749007537,-0.036909560283025,2.71209037264428,1.43866323354347,1.25305551952763,NA,NA,NA,NA,NA,NA,10.3333333333333,0,102.666666666667,3.63,1.27333333333333,NA,NA,NA,NA,NA,NA
"259","Carlos Martinez","RP",8.82346877196453,3.4859966319373,-0.036909560283025,3.38911069811194,1.3697161184569,1.18283739158162,NA,NA,NA,NA,NA,NA,9,0,124.333333333333,3.68666666666667,1.28666666666667,NA,NA,NA,NA,NA,NA
"260","Mark Melancon","RP",8.8105959589233,1.15555319938503,4.52961419696721,1.55594797069182,2.82166124792709,2.46431822659623,NA,NA,NA,NA,NA,NA,3.66666666666667,39,65.6666666666667,2.49333333333333,1.04333333333333,NA,NA,NA,NA,NA,NA
"261","Tanner Roark","SP",8.8013376638879,3.77730206100633,-0.036909560283025,2.96206710820157,1.63739315349889,1.77969147912267,NA,NA,NA,NA,NA,NA,9.66666666666667,0,110.666666666667,3.46666666666667,1.17333333333333,NA,NA,NA,NA,NA,NA
"262","Jose Fernandez","SP",8.77009855711088,3.19469120286827,-0.036909560283025,3.61825603903945,2.31875287906032,2.06056399090669,NA,NA,NA,NA,NA,NA,8.33333333333333,0,131.666666666667,2.90666666666667,1.12,NA,NA,NA,NA,NA,NA
"263","Kyle Hendricks","SP",8.54239988902393,3.77730206100633,-0.036909560283025,2.75375316190383,1.33727041723969,1.46370990336564,NA,NA,NA,NA,NA,NA,9.66666666666667,0,104,3.71333333333333,1.23333333333333,NA,NA,NA,NA,NA,NA
"264","Michael Pineda","SP",8.5071086041309,3.4859966319373,-0.036909560283025,3.05580838403555,1.48733178536929,1.83235507508217,NA,NA,NA,NA,NA,NA,9,0,113.666666666667,3.59,1.16333333333333,NA,NA,NA,NA,NA,NA
"265","Cliff Lee","SP",8.42731251850065,2.90338577379923,-0.036909560283025,3.49326767126081,1.75095310775912,2.06056399090669,NA,NA,NA,NA,NA,NA,7.66666666666667,0,127.666666666667,3.37333333333333,1.12,NA,NA,NA,NA,NA,NA
"266","Stephen Vogt","1B",8.42544787392967,NA,NA,NA,NA,NA,2.37517010366755,2.31644379437703,2.54240667660806,0.353455448376492,1.45584643617544,0.837971850900543,NA,NA,NA,NA,NA,44.3333333333333,11,47.6666666666667,2,0.308333333333333,0.837971850900543
"267","Danny Duffy","SP",8.42096435014928,3.4859966319373,-0.036909560283025,3.014145594776,1.43460752089132,1.09506473164911,NA,NA,NA,NA,NA,NA,9,0,112.333333333333,3.63333333333333,1.30333333333333,NA,NA,NA,NA,NA,NA
"268","Dellin Betances","RP",8.35865760981936,1.30120591391954,2.77325890571712,2.64959618875496,2.80543839731848,2.30632743871771,NA,NA,NA,NA,NA,NA,4,24,100.666666666667,2.50666666666667,1.07333333333333,NA,NA,NA,NA,NA,NA
"269","Taijuan Walker","SP",8.35491304334194,3.19469120286827,-0.036909560283025,3.27453802764818,1.13448478463212,1.16528285959512,NA,NA,NA,NA,NA,NA,8.33333333333333,0,120.666666666667,3.88,1.29,NA,NA,NA,NA,NA,NA
"270","Shane Greene","SP",8.26136549442886,3.19469120286827,-0.036909560283025,3.19121244912908,0.668077829634709,0.831746751851594,NA,NA,NA,NA,NA,NA,8.33333333333333,0,118,4.26333333333333,1.35333333333333,NA,NA,NA,NA,NA,NA
"271","Zach Britton","RP",8.24329182054833,1.00990048485051,4.47106902059221,1.36846541902385,2.20113721214793,1.49881896733865,NA,NA,NA,NA,NA,NA,3.33333333333333,38.5,59.6666666666667,3.00333333333333,1.22666666666667,NA,NA,NA,NA,NA,NA
"272","Glen Perkins","RP",8.09469469901539,1.00990048485051,4.17834313871719,1.62885785189603,2.03079728075757,2.02545492693369,NA,NA,NA,NA,NA,NA,3.33333333333333,36,68,3.14333333333333,1.12666666666667,NA,NA,NA,NA,NA,NA
"273","Joaquin Benoit","RP",8.08753418687828,1.15555319938503,3.94416243321718,1.62885785189603,2.72432414427545,2.41165463063672,NA,NA,NA,NA,NA,NA,3.66666666666667,34,68,2.57333333333333,1.05333333333333,NA,NA,NA,NA,NA,NA
"274","Daniel Norris","SP",8.08563564091468,2.90338577379923,-0.036909560283025,3.39952639542682,0.805972059807856,0.884410347811097,NA,NA,NA,NA,NA,NA,7.66666666666667,0,124.666666666667,4.15,1.34333333333333,NA,NA,NA,NA,NA,NA
"275","Addison Reed","RP",8.0002241830136,1.00990048485051,4.17834313871719,1.60802645726625,1.55222318780371,1.86746413905518,NA,NA,NA,NA,NA,NA,3.33333333333333,36,67.3333333333333,3.53666666666667,1.15666666666667,NA,NA,NA,NA,NA,NA
"276","Fernando Rodney","RP",7.94620068867953,1.00990048485051,4.00270760959218,1.70176773310024,2.01051871749681,1.49881896733865,NA,NA,NA,NA,NA,NA,3.33333333333333,34.5,70.3333333333333,3.16,1.22666666666667,NA,NA,NA,NA,NA,NA
"277","Jesse Hahn","SP",7.75245361111095,2.90338577379923,-0.036909560283025,2.97248280551645,1.03714768098048,0.972183007743605,NA,NA,NA,NA,NA,NA,7.66666666666667,0,111,3.96,1.32666666666667,NA,NA,NA,NA,NA,NA
"278","Jonathan Papelbon","RP",7.68154438507812,1.00990048485051,4.00270760959218,1.38929681365363,2.06729869462693,1.95523679898769,NA,NA,NA,NA,NA,NA,3.33333333333333,34.5,60.3333333333333,3.11333333333333,1.14,NA,NA,NA,NA,NA,NA
"279","Jake McGee","RP",7.47991918511514,1.15555319938503,2.89034925846713,1.93091307402775,2.93116548953517,2.56964541851523,NA,NA,NA,NA,NA,NA,3.66666666666667,25,77.6666666666667,2.40333333333333,1.02333333333333,NA,NA,NA,NA,NA,NA
"280","Sean Doolittle","RP",7.1536268567434,1.00990048485051,2.89034925846713,1.78509331161933,2.80949410997063,2.88562699427226,NA,NA,NA,NA,NA,NA,3.33333333333333,25,73,2.50333333333333,0.963333333333333,NA,NA,NA,NA,NA,NA
"281","Brett Cecil","RP",7.09805572889058,1.15555319938503,2.89034925846713,1.81634040356399,2.05918726932263,1.60414615925766,NA,NA,NA,NA,NA,NA,3.66666666666667,25,74,3.12,1.20666666666667,NA,NA,NA,NA,NA,NA
"282","Hector Rondon","RP",7.08266756096014,0.864247770315993,3.76852690409217,1.31638693244942,2.02268585545327,1.76213694713617,NA,NA,NA,NA,NA,NA,3,32.5,58,3.15,1.17666666666667,NA,NA,NA,NA,NA,NA
"283","Drew Storen","RP",7.04720799653389,0.718595055781475,3.82707208046717,1.25389274856009,2.02268585545327,1.86746413905518,NA,NA,NA,NA,NA,NA,2.66666666666667,33,56,3.15,1.15666666666667,NA,NA,NA,NA,NA,NA
"284","Huston Street","RP",7.0084656947306,0.718595055781475,4.00270760959218,1.14973577541122,2.06729869462693,1.99034586296069,NA,NA,NA,NA,NA,NA,2.66666666666667,34.5,52.6666666666667,3.11333333333333,1.13333333333333,NA,NA,NA,NA,NA,NA
"285","Santiago Casilla","RP",6.8995689628328,1.30120591391954,3.41725584584215,1.04557880226235,2.14030152236566,1.56903709528465,NA,NA,NA,NA,NA,NA,4,29.5,49.3333333333333,3.05333333333333,1.21333333333333,NA,NA,NA,NA,NA,NA
"286","Aaron Sanchez","RP",6.87755387475691,2.32077491566116,0.0801807924669811,2.68084328069962,0.943866289981002,0.621092368013577,NA,NA,NA,NA,NA,NA,6.33333333333333,1,101.666666666667,4.03666666666667,1.39333333333333,NA,NA,NA,NA,NA,NA
"287","Noah Syndergaard","SP",6.62440865111174,2.17512220112665,-0.036909560283025,2.75375316190383,1.54005604984725,1.53392803131165,NA,NA,NA,NA,NA,NA,6,0,104,3.54666666666667,1.22,NA,NA,NA,NA,NA,NA
"288","Andrew Miller","RP",6.6021752483595,1.44685862845406,1.48526502546705,2.26421538810414,2.71621271897115,2.39410009865022,NA,NA,NA,NA,NA,NA,4.33333333333333,13,88.3333333333333,2.58,1.05666666666667,NA,NA,NA,NA,NA,NA
"289","Neftali Feliz","RP",6.27309379242893,0.572942341246958,3.88561725684218,1.01433171031769,1.54411176249941,1.00729207171661,NA,NA,NA,NA,NA,NA,2.33333333333333,33.5,48.3333333333333,3.54333333333333,1.32,NA,NA,NA,NA,NA,NA
"290","Joe Nathan","RP",6.13666140995048,1.00990048485051,3.06598478759214,1.20181426198566,1.29671329071817,1.02484660370311,NA,NA,NA,NA,NA,NA,3.33333333333333,26.5,54.3333333333333,3.74666666666667,1.31666666666667,NA,NA,NA,NA,NA,NA
"291","Tyler Clippard","RP",5.71785332715478,1.59251134298858,0.899813261717023,1.79550900893422,2.33903144232107,2.07811852289319,NA,NA,NA,NA,NA,NA,4.66666666666667,8,73.3333333333333,2.89,1.11666666666667,NA,NA,NA,NA,NA,NA
"292","Ken Giles","RP",5.16611766605202,1.15555319938503,0.724177732592014,1.9725758632873,2.44853568392916,2.06056399090669,NA,NA,NA,NA,NA,NA,3.66666666666667,6.5,79,2.8,1.12,NA,NA,NA,NA,NA,NA
"293","Drew Pomeranz","RP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","Yasmany Tomas","3B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Francisco Rodriguez","RP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Raisel Iglesias","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Jimmy Nelson","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Kendall Graveman","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Luke Gregerson","RP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Andrew Heaney","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
