"name","perf.index","std.w","std.sv","std.k","std.era","std.whip","std.r","std.hr","std.rbi","std.sb","std.obp","std.w.obp","w","sv","k","era","whip","r","hr","rbi","sb","obp","w.obp"
"7477",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.02905832133014,NA,NA,NA,NA,NA,NA,0,0,0,0,0.198,NA
"7478",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.16418909364162,NA,NA,NA,NA,NA,NA,0,0,0,0,0.192,NA
"7479",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.00653652594489,NA,NA,NA,NA,NA,NA,0,0,0,0,0.199,NA
"7480",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-0.984014730559645,NA,NA,NA,NA,NA,NA,0,0,0,0,0.2,NA
"7481",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.32184166133835,NA,NA,NA,NA,NA,NA,0,0,0,0,0.185,NA
"7482",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-0.984014730559645,NA,NA,NA,NA,NA,NA,0,0,0,0,0.2,NA
"7483",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.07410191210063,NA,NA,NA,NA,NA,NA,0,0,0,0,0.196,NA
"7484",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.09662370748588,NA,NA,NA,NA,NA,NA,0,0,0,0,0.195,NA
"7485",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.14166729825637,NA,NA,NA,NA,NA,NA,0,0,0,0,0.193,NA
"7486",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.11914550287113,NA,NA,NA,NA,NA,NA,0,0,0,0,0.194,NA
"7487",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.25427627518261,NA,NA,NA,NA,NA,NA,0,0,0,0,0.188,NA
"7488",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.14166729825637,NA,NA,NA,NA,NA,NA,0,0,0,0,0.193,NA
"7489",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.25427627518261,NA,NA,NA,NA,NA,NA,0,0,0,0,0.188,NA
"7490",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.07410191210063,NA,NA,NA,NA,NA,NA,0,0,0,0,0.196,NA
"7491",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.16418909364162,NA,NA,NA,NA,NA,NA,0,0,0,0,0.192,NA
"7492",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.11914550287113,NA,NA,NA,NA,NA,NA,0,0,0,0,0.194,NA
"7493",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.02905832133014,NA,NA,NA,NA,NA,NA,0,0,0,0,0.198,NA
"7494",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.07410191210063,NA,NA,NA,NA,NA,NA,0,0,0,0,0.196,NA
"7495",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.41192884287934,NA,NA,NA,NA,NA,NA,0,0,0,0,0.181,NA
"7496",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.07410191210063,NA,NA,NA,NA,NA,NA,0,0,0,0,0.196,NA
"7497",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.02905832133014,NA,NA,NA,NA,NA,NA,0,0,0,0,0.198,NA
"7498",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.00653652594489,NA,NA,NA,NA,NA,NA,0,0,0,0,0.199,NA
"7499",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.11914550287113,NA,NA,NA,NA,NA,NA,0,0,0,0,0.194,NA
"7500",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.11914550287113,NA,NA,NA,NA,NA,NA,0,0,0,0,0.194,NA
"7501",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7502",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.07410191210063,NA,NA,NA,NA,NA,NA,0,0,0,0,0.196,NA
"7503",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.14166729825637,NA,NA,NA,NA,NA,NA,0,0,0,0,0.193,NA
"7504",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-0.938971139789151,NA,NA,NA,NA,NA,NA,0,0,0,0,0.202,NA
"7505",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.07410191210063,NA,NA,NA,NA,NA,NA,0,0,0,0,0.196,NA
"7506",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.14166729825637,NA,NA,NA,NA,NA,NA,0,0,0,0,0.193,NA
"7507",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7508",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.20923268441211,NA,NA,NA,NA,NA,NA,0,0,0,0,0.19,NA
"7509",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.43445063826458,NA,NA,NA,NA,NA,NA,0,0,0,0,0.18,NA
"7510",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.11914550287113,NA,NA,NA,NA,NA,NA,0,0,0,0,0.194,NA
"7511",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7512",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7513",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.27679807056786,NA,NA,NA,NA,NA,NA,0,0,0,0,0.187,NA
"7514",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.20923268441211,NA,NA,NA,NA,NA,NA,0,0,0,0,0.19,NA
"7515",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.09662370748588,NA,NA,NA,NA,NA,NA,0,0,0,0,0.195,NA
"7516",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7517",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.20923268441211,NA,NA,NA,NA,NA,NA,0,0,0,0,0.19,NA
"7518",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.14166729825637,NA,NA,NA,NA,NA,NA,0,0,0,0,0.193,NA
"7519",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7520",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.47949422903508,NA,NA,NA,NA,NA,NA,0,0,0,0,0.178,NA
"7521",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.23175447979736,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189,NA
"7522",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.11914550287113,NA,NA,NA,NA,NA,NA,0,0,0,0,0.194,NA
"7523",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.11914550287113,NA,NA,NA,NA,NA,NA,0,0,0,0,0.194,NA
"7524",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.02905832133014,NA,NA,NA,NA,NA,NA,0,0,0,0,0.198,NA
"7525",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.16418909364162,NA,NA,NA,NA,NA,NA,0,0,0,0,0.192,NA
"7526",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.09662370748588,NA,NA,NA,NA,NA,NA,0,0,0,0,0.195,NA
"7527",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.14166729825637,NA,NA,NA,NA,NA,NA,0,0,0,0,0.193,NA
"7528",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.20923268441211,NA,NA,NA,NA,NA,NA,0,0,0,0,0.19,NA
"7529",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7530",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.02905832133014,NA,NA,NA,NA,NA,NA,0,0,0,0,0.198,NA
"7531",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.09662370748588,NA,NA,NA,NA,NA,NA,0,0,0,0,0.195,NA
"7532",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.02905832133014,NA,NA,NA,NA,NA,NA,0,0,0,0,0.198,NA
"7533",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.09662370748588,NA,NA,NA,NA,NA,NA,0,0,0,0,0.195,NA
"7534",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.09662370748588,NA,NA,NA,NA,NA,NA,0,0,0,0,0.195,NA
"7535",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.09662370748588,NA,NA,NA,NA,NA,NA,0,0,0,0,0.195,NA
"7536",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.07410191210063,NA,NA,NA,NA,NA,NA,0,0,0,0,0.196,NA
"7537",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.23175447979736,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189,NA
"7538",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.20923268441211,NA,NA,NA,NA,NA,NA,0,0,0,0,0.19,NA
"7539",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.14166729825637,NA,NA,NA,NA,NA,NA,0,0,0,0,0.193,NA
"7540",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.32184166133835,NA,NA,NA,NA,NA,NA,0,0,0,0,0.185,NA
"7541",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.23175447979736,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189,NA
"7542",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.32184166133835,NA,NA,NA,NA,NA,NA,0,0,0,0,0.185,NA
"7543",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.20923268441211,NA,NA,NA,NA,NA,NA,0,0,0,0,0.19,NA
"7544",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7545",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7546",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7547",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.23175447979736,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189,NA
"7548",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.2993198659531,NA,NA,NA,NA,NA,NA,0,0,0,0,0.186,NA
"7549",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.27679807056786,NA,NA,NA,NA,NA,NA,0,0,0,0,0.187,NA
"7550",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.11914550287113,NA,NA,NA,NA,NA,NA,0,0,0,0,0.194,NA
"7551",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7552",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.23175447979736,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189,NA
"7553",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.45697243364983,NA,NA,NA,NA,NA,NA,0,0,0,0,0.179,NA
"7554",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-0.984014730559645,NA,NA,NA,NA,NA,NA,0,0,0,0,0.2,NA
"7555",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.25427627518261,NA,NA,NA,NA,NA,NA,0,0,0,0,0.188,NA
"7556",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.38940704749409,NA,NA,NA,NA,NA,NA,0,0,0,0,0.182,NA
"7557",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.16418909364162,NA,NA,NA,NA,NA,NA,0,0,0,0,0.192,NA
"7558",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.23175447979736,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189,NA
"7559",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.3443634567236,NA,NA,NA,NA,NA,NA,0,0,0,0,0.184,NA
"7560",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.16418909364162,NA,NA,NA,NA,NA,NA,0,0,0,0,0.192,NA
"7561",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.09662370748588,NA,NA,NA,NA,NA,NA,0,0,0,0,0.195,NA
"7562",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7563",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.23175447979736,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189,NA
"7564",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.09662370748588,NA,NA,NA,NA,NA,NA,0,0,0,0,0.195,NA
"7565",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.41192884287934,NA,NA,NA,NA,NA,NA,0,0,0,0,0.181,NA
"7566",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.23175447979736,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189,NA
"7567",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.23175447979736,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189,NA
"7568",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.09662370748588,NA,NA,NA,NA,NA,NA,0,0,0,0,0.195,NA
"7569",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.05158011671539,NA,NA,NA,NA,NA,NA,0,0,0,0,0.197,NA
"7570",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.47949422903508,NA,NA,NA,NA,NA,NA,0,0,0,0,0.178,NA
"7571",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.23175447979736,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189,NA
"7572",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.02905832133014,NA,NA,NA,NA,NA,NA,0,0,0,0,0.198,NA
"7573",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.25427627518261,NA,NA,NA,NA,NA,NA,0,0,0,0,0.188,NA
"7574",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.32184166133835,NA,NA,NA,NA,NA,NA,0,0,0,0,0.185,NA
"7575",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.27679807056786,NA,NA,NA,NA,NA,NA,0,0,0,0,0.187,NA
"7576",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.3443634567236,NA,NA,NA,NA,NA,NA,0,0,0,0,0.184,NA
"7577",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.00653652594489,NA,NA,NA,NA,NA,NA,0,0,0,0,0.199,NA
"7578",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.2993198659531,NA,NA,NA,NA,NA,NA,0,0,0,0,0.186,NA
"7579",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.20923268441211,NA,NA,NA,NA,NA,NA,0,0,0,0,0.19,NA
"7580",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7581",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.20923268441211,NA,NA,NA,NA,NA,NA,0,0,0,0,0.19,NA
"7582",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.16418909364162,NA,NA,NA,NA,NA,NA,0,0,0,0,0.192,NA
"7583",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7584",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.23175447979736,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189,NA
"7585",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.23175447979736,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189,NA
"7586",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.20923268441211,NA,NA,NA,NA,NA,NA,0,0,0,0,0.19,NA
"7587",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.02905832133014,NA,NA,NA,NA,NA,NA,0,0,0,0,0.198,NA
"7588",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.3443634567236,NA,NA,NA,NA,NA,NA,0,0,0,0,0.184,NA
"7589",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.36688525210884,NA,NA,NA,NA,NA,NA,0,0,0,0,0.183,NA
"7590",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.09662370748588,NA,NA,NA,NA,NA,NA,0,0,0,0,0.195,NA
"7591",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.18671088902687,NA,NA,NA,NA,NA,NA,0,0,0,0,0.191,NA
"7592",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.11914550287113,NA,NA,NA,NA,NA,NA,0,0,0,0,0.194,NA
"7593",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.27679807056786,NA,NA,NA,NA,NA,NA,0,0,0,0,0.187,NA
"7594",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.11914550287113,NA,NA,NA,NA,NA,NA,0,0,0,0,0.194,NA
"7595",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.27679807056786,NA,NA,NA,NA,NA,NA,0,0,0,0,0.187,NA
"7596",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.11914550287113,NA,NA,NA,NA,NA,NA,0,0,0,0,0.194,NA
"7597",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.27679807056786,NA,NA,NA,NA,NA,NA,0,0,0,0,0.187,NA
"7598",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.14166729825637,NA,NA,NA,NA,NA,NA,0,0,0,0,0.193,NA
"7599",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.27679807056786,NA,NA,NA,NA,NA,NA,0,0,0,0,0.187,NA
"7600",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.25427627518261,NA,NA,NA,NA,NA,NA,0,0,0,0,0.188,NA
"7601",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.09662370748588,NA,NA,NA,NA,NA,NA,0,0,0,0,0.195,NA
"7602",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.2993198659531,NA,NA,NA,NA,NA,NA,0,0,0,0,0.186,NA
"7603",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.20923268441211,NA,NA,NA,NA,NA,NA,0,0,0,0,0.19,NA
"7604",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.20923268441211,NA,NA,NA,NA,NA,NA,0,0,0,0,0.19,NA
"7605",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.3443634567236,NA,NA,NA,NA,NA,NA,0,0,0,0,0.184,NA
"7606",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.23175447979736,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189,NA
"7607",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.09662370748588,NA,NA,NA,NA,NA,NA,0,0,0,0,0.195,NA
"7608",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.23175447979736,NA,NA,NA,NA,NA,NA,0,0,0,0,0.189,NA
"7609",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.09662370748588,NA,NA,NA,NA,NA,NA,0,0,0,0,0.195,NA
"7610",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.20923268441211,NA,NA,NA,NA,NA,NA,0,0,0,0,0.19,NA
"7611",NA,NA,NA,NA,NA,NA,NA,-0.312423270719349,-0.282120549380372,-0.312101815569232,-0.225988276936451,-1.32184166133835,NA,NA,NA,NA,NA,NA,0,0,0,0,0.185,NA
